id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1634739,62035af6-100a-4a7b-9c1b-11533674a95e,2015-06-14 9:54:14 AM GMT+05:30,2015-06-14,2015-06-14 04:24:14 UTC,Chennai,100735,chandan,Chandan Pandey,2015-06-15 13:26:36 UTC,2019-08-13 08:55:56 UTC,research,,http://www.inaturalist.org/observations/1634739,https://static.inaturalist.org/photos/2005163/medium.jpg,,,,2,0,false,2,"Chamrajnagar, IN-KA, IN",12.2962511594,77.1674886554,6,,,,6,,,false,gps,gps,,Chamrajnagar,Karnataka,India,Karnataka,Chamrajnagar,Cat's Claw,Martynia annua,Cat's Claw,Plantae,285847
1647083,1b724a26-d112-4d83-9157-9edc2c23196b,2015-06-19 4:13:01 PM GMT+05:30,2015-06-19,2015-06-19 10:43:01 UTC,Chennai,100735,chandan,Chandan Pandey,2015-06-19 10:43:05 UTC,2017-02-12 10:32:49 UTC,research,,http://www.inaturalist.org/observations/1647083,https://static.inaturalist.org/photos/2020769/medium.jpg,,,,1,0,false,2,"Bangalore, IN-KA, IN",13.0723029815,77.5822158223,8,,,,8,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,Mimosa pudica,Mimosa pudica,Sensitive Plant,Plantae,51921
1704878,a88658cf-a643-4956-b3b5-096d2e13e487,2015-06-28 12:14:16 PM GMT+05:30,2015-06-28,2015-06-28 06:44:16 UTC,Chennai,100735,chandan,Chandan Pandey,2015-06-29 08:53:41 UTC,2017-06-23 23:55:45 UTC,needs_id,,http://www.inaturalist.org/observations/1704878,https://static.inaturalist.org/photos/2065002/medium.jpg,,,,0,0,false,2,"Mysore, IN-KA, IN",12.3153949876,76.6133691739,96,,,,96,,,false,gps,gps,,Mysore,Karnataka,India,Karnataka,Mysore,Macroptilium lathyroides,Macroptilium lathyroides,Phasey Bean,Plantae,165060
1729572,2ec6f772-fcee-409e-8991-35f5bf2dd5e0,Sat Jun 13 2015 07:03:33 GMT+0530 (GMT+5:30),2015-06-13,2015-06-13 01:33:33 UTC,Chennai,106582,pranamisur,Pranami Sur Mondal,2015-07-06 18:57:42 UTC,2022-09-06 19:28:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1729572,https://inaturalist-open-data.s3.amazonaws.com/photos/2095978/medium.jpg,,,It's a wild bloom..,2,0,false,3,"Siliguri, Siliguri, West Bengal, IN",26.662279,88.355188,135610,,,,135610,,,false,,,,Darjiling,West Bengal,India,West Bengal,Darjiling,billygoat weed,Ageratum conyzoides,billygoat weed,Plantae,143422
1732125,43b7224d-29de-4eb1-b365-88c03bebefaf,2015-05-13,2015-05-13,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-07-07 12:02:45 UTC,2020-03-04 06:23:58 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/1732125,https://inaturalist-open-data.s3.amazonaws.com/photos/2099094/medium.JPG,,,A small plant with hard prickly fruits.,1,0,false,,Sankeshwar,16.254777,74.48187,2908,,,,2908,,,false,,,,Belgaum,Karnataka,India,Karnataka,Belgaum,puncture vine,Tribulus terrestris,puncture vine,Plantae,64238
1732169,a048fe53-2276-4ddb-8032-f31f57440c97,2015-05-13,2015-05-13,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-07-07 13:02:16 UTC,2019-05-12 17:13:01 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1732169,https://inaturalist-open-data.s3.amazonaws.com/photos/2099148/medium.JPG,,,,2,0,false,,Sankeshwar,16.254777,74.48187,2908,,,,2908,,,false,,,,Belgaum,Karnataka,India,Karnataka,Belgaum,rough cocklebur,Xanthium strumarium,rough cocklebur,Plantae,57920
1735106,c677f05d-4839-42d1-aab9-4abf91378334,2015-06-10,2015-06-10,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-07-08 11:58:53 UTC,2018-04-05 14:19:16 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1735106,https://inaturalist-open-data.s3.amazonaws.com/photos/2103032/medium.JPG,,,,2,0,false,,Pakni,17.736741,75.773928,,,,,,,,false,,,,Solapur,Maharashtra,India,Maharashtra,Solapur,stinking passionflower,Passiflora foetida,stinking passionflower,Plantae,51448
1751303,e145b786-86c7-41be-a75a-2bee62344c1a,2015-07-12 3:55:45 PM GMT+05:30,2015-07-12,2015-07-12 10:25:45 UTC,Chennai,100735,chandan,Chandan Pandey,2015-07-13 08:12:28 UTC,2020-06-11 21:31:13 UTC,research,,http://www.inaturalist.org/observations/1751303,https://static.inaturalist.org/photos/2125629/medium.jpg,,,,1,0,false,2,"Hassan, IN-KA, IN",12.879964752,76.0199466521,4,,,,4,,,false,gps,gps,,Hassan,Karnataka,India,Karnataka,Hassan,Turkey Berry,Solanum torvum,Turkey Berry,Plantae,63694
1785834,eca54a48-8a76-4dfa-8e21-9725f4179077,2015-07-20 3:58:44 PM GMT+05:30,2015-07-20,2015-07-20 10:28:44 UTC,Chennai,100735,chandan,Chandan Pandey,2015-07-21 09:54:09 UTC,2024-02-06 04:20:33 UTC,research,,http://www.inaturalist.org/observations/1785834,https://static.inaturalist.org/photos/2162042/medium.jpg,,,,1,0,false,2,"The Nilgiris, IN-AP, IN",11.2766666412,76.5577774048,,,,,,,,false,gps,gps,,Nilgiris,Tamil Nadu,India,Tamil Nadu,The Nilgiris,Mexican Fleabane,Erigeron karvinskianus,Mexican Fleabane,Plantae,76923
1786039,a9808ecf-7b5f-44fa-a7da-ca12e049913b,2015-06-27,2015-06-27,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-07-21 12:59:14 UTC,2016-08-08 14:10:19 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1786039,https://inaturalist-open-data.s3.amazonaws.com/photos/2162371/medium.JPG,,,,2,0,false,,Nira,18.104543,74.208669,300,,,,300,,,false,,,,Pune,Maharashtra,India,Maharashtra,Pune,Tropical Milkweed,Asclepias curassavica,tropical milkweed,Plantae,75602
1799158,d444e756-4f91-4c86-85e0-201e305a9e2b,2015-07-25 6:59:20 PM GMT+05:30,2015-07-25,2015-07-25 13:29:20 UTC,Chennai,117031,thejeshgn,Thejesh GN,2015-07-25 14:51:57 UTC,2024-09-08 09:53:12 UTC,casual,CC-BY,http://www.inaturalist.org/observations/1799158,https://inaturalist-open-data.s3.amazonaws.com/photos/2179787/medium.jpg,,,,1,0,true,2,"Bangalore, IN-KA, IN",13.0025816667,77.6159483333,4,,,,4,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,Santa Maria feverfew,Parthenium hysterophorus,Santa Maria feverfew,Plantae,126424
1808844,fbb94be0-da61-4cb1-8a28-354049ed5578,2015-07-28 14:25:08,2015-07-28,2015-07-28 08:55:08 UTC,Chennai,117031,thejeshgn,Thejesh GN,2015-07-28 09:15:00 UTC,2024-10-21 21:27:25 UTC,research,CC-BY,http://www.inaturalist.org/observations/1808844,https://inaturalist-open-data.s3.amazonaws.com/photos/2192826/medium.jpg,,,,2,0,false,,"Bangalore, IN-KA, IN",13.004166,77.566944,,,,,,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Creeping Woodsorrel,Oxalis corniculata,Creeping Woodsorrel,Plantae,53168
1809223,55865f18-34c0-400f-9d1a-fa07adb701b4,2015-07-26,2015-07-26,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-07-28 13:34:38 UTC,2020-05-13 19:13:12 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1809223,https://inaturalist-open-data.s3.amazonaws.com/photos/2193349/medium.JPG,,,,3,0,false,,Vavi,19.797606,74.250212,1503,,,,1503,,,false,,,,Nashik,Maharashtra,India,Maharashtra,Nashik,Bush Morning-glory,Ipomoea carnea fistulosa,,Plantae,236503
1816093,e4fae32f-b77d-4e28-b881-1e1077c36be0,2015-07-30 12:38:08 PM GMT+05:30,2015-07-30,2015-07-30 07:08:08 UTC,Chennai,100735,chandan,Chandan Pandey,2015-07-30 13:59:50 UTC,2025-04-01 20:51:31 UTC,research,,http://www.inaturalist.org/observations/1816093,https://static.inaturalist.org/photos/2202737/medium.jpg,,,,1,0,false,2,"Bangalore, IN-KA, IN",13.0923435457,77.5742257882,8,,,,8,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,Wild Tantan,Desmanthus virgatus,Wild Tantan,Plantae,161714
1825448,1b05d72f-c875-4cec-b1d2-8aa74524f02c,2015-08-02 10:55:07 PM GMT+05:30,2015-08-02,2015-08-02 17:25:07 UTC,Chennai,117031,thejeshgn,Thejesh GN,2015-08-02 17:24:41 UTC,2024-09-08 09:53:12 UTC,casual,CC-BY,http://www.inaturalist.org/observations/1825448,,,,,0,0,false,2,,13.004135,77.6185926,31,,,,31,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,Santa Maria Feverfew (Parthenium hysterophorus),Parthenium hysterophorus,Santa Maria feverfew,Plantae,126424
1833850,fbfb5ac7-4780-48bd-8485-64e2d8c7d6fc,2014-07-09 09:15:38,2014-07-09,2014-07-09 19:15:38 UTC,Hawaii,11318,satishnikam,Satish Nikam,2015-08-05 06:42:25 UTC,2017-04-14 22:18:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1833850,https://inaturalist-open-data.s3.amazonaws.com/photos/2226759/medium.jpg,,,,1,0,false,,kurvande,18.701228,73.388553,7623,,,,7623,,,false,,,,Raigarh,Maharashtra,India,Maharashtra,Raigarh,Eclipta prostrata,Eclipta prostrata,false daisy,Plantae,76765
1849841,a3824c1c-abb5-48d1-bd11-7de0b43bfe29,2015-08-05 13:13:35,2015-08-05,2015-08-05 07:43:35 UTC,Chennai,117031,thejeshgn,Thejesh GN,2015-08-10 10:32:16 UTC,2024-09-08 09:53:12 UTC,research,CC-BY,http://www.inaturalist.org/observations/1849841,https://inaturalist-open-data.s3.amazonaws.com/photos/2248298/medium.jpg,,,,3,0,false,,"Bangalore, Karnataka, India",13.005,77.566666,,,,,,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Oceanblue Morning Glory,Ipomoea indica,oceanblue morning glory,Plantae,77496
1852488,25526b1c-04ef-4682-be68-a257caa2dbfc,2015-08-09 1:06:47 PM GMT+05:30,2015-08-09,2015-08-09 07:36:47 UTC,Chennai,100735,chandan,Chandan Pandey,2015-08-11 04:12:46 UTC,2018-06-25 13:51:41 UTC,research,,http://www.inaturalist.org/observations/1852488,https://static.inaturalist.org/photos/2252010/medium.jpg,,,,3,0,false,2,"Uttara Kannada, IN-KA, IN",14.0073307298,74.5620211807,8,,,,8,,,false,gps,gps,,Uttar Kannand,Karnataka,India,Karnataka,Uttara Kannada,stinking passionflower,Passiflora foetida,stinking passionflower,Plantae,51448
1852503,ea50ef84-2183-4a0a-ae42-af4d25f53c92,2015-08-10 12:15:51 PM GMT+05:30,2015-08-10,2015-08-10 06:45:51 UTC,Chennai,100735,chandan,Chandan Pandey,2015-08-11 04:13:45 UTC,2020-01-11 19:37:21 UTC,casual,,http://www.inaturalist.org/observations/1852503,https://static.inaturalist.org/photos/2252058/medium.jpg,,,Turneria,1,0,true,2,"sagar,karnataka",14.16704,75.0403,4654,,,,4654,,,false,,,,Shimoga,Karnataka,India,Karnataka,Shimoga,Turnera subulata,Turnera subulata,Cuban Buttercup,Plantae,327909
1852508,b87970f4-97f7-4aa1-a105-c41b8b54dfb2,2015-08-10 1:35:22 PM GMT+05:30,2015-08-10,2015-08-10 08:05:22 UTC,Chennai,100735,chandan,Chandan Pandey,2015-08-11 04:13:08 UTC,2019-07-31 18:50:08 UTC,research,,http://www.inaturalist.org/observations/1852508,https://static.inaturalist.org/photos/2252072/medium.jpg,,,,2,0,false,2,"Shimoga, IN-KA, IN",14.1010228468,75.0730240742,12,,,,12,,,false,gps,gps,,Shimoga,Karnataka,India,Karnataka,Shimoga,Yellow alder,Turnera ulmifolia,Yellow alder,Plantae,170055
1873808,5a2ec80a-33ae-4185-95aa-469a49aec5fc,2015-08-16,2015-08-16,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-08-19 13:10:43 UTC,2024-03-04 10:47:26 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1873808,https://inaturalist-open-data.s3.amazonaws.com/photos/2282150/medium.JPG,,,,2,0,false,,Gundlav,20.621407,72.968202,1300,,,,1300,,,false,,,,Valsad,Gujarat,India,Gujarat,Valsad,Spinyhead Sida,Sida acuta,Spinyhead Sida,Plantae,168922
1873953,74ff098a-008c-47d1-bf9d-3e7847aafede,2015-08-16,2015-08-16,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-08-19 14:53:40 UTC,2024-03-04 10:47:33 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1873953,https://inaturalist-open-data.s3.amazonaws.com/photos/2282336/medium.JPG,,,,2,0,false,,Gundlav,20.621407,72.968202,1300,,,,1300,,,false,,,,Valsad,Gujarat,India,Gujarat,Valsad,Indian Heliotrope,Heliotropium indicum,Indian Heliotrope,Plantae,83492
1912039,a0b1453e-a94c-4383-9fb5-5f9455bdd5e0,2015-09-02 1:54:30 PM GMT+05:30,2015-09-02,2015-09-02 08:24:30 UTC,Chennai,100735,chandan,Chandan Pandey,2015-09-02 09:55:05 UTC,2020-11-03 14:23:36 UTC,research,,http://www.inaturalist.org/observations/1912039,https://static.inaturalist.org/photos/2334695/medium.jpg,,,,1,0,false,2,"Bangalore, IN-KA, IN",13.0718371797,77.582091984,12,,,,12,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,Chinese Bur,Triumfetta rhomboidea,Chinese Bur,Plantae,170044
1935754,f524dcd6-331f-4ad0-9447-c6ed1e65b527,2015-09-04,2015-09-04,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-09-11 15:44:32 UTC,2018-04-12 16:46:49 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1935754,https://inaturalist-open-data.s3.amazonaws.com/photos/2368851/medium.JPG,,,,1,0,false,,Somanath,20.906002,70.384372,3386,,,,3386,,,false,,,,Gir Somnath,Gujarat,India,Gujarat,Gir Somnath,Santa Maria feverfew,Parthenium hysterophorus,Santa Maria feverfew,Plantae,126424
1981502,5de372c0-6d32-480c-8977-b68b4a290fef,2015-09-10,2015-09-10,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-09-24 00:29:18 UTC,2024-10-10 12:41:22 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1981502,https://inaturalist-open-data.s3.amazonaws.com/photos/2423617/medium.JPG,,,,2,0,false,,Kheda,22.750651,72.684666,1033,,,,1033,,,false,,,,Kheda,Gujarat,India,Gujarat,Kheda,Dwarf Morning Glory,Evolvulus nummularius,Dwarf Morning Glory,Plantae,83417
1997025,9dcf2e0a-2af5-4722-b7a9-98a2c49eb527,2015-09-16,2015-09-16,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-09-25 08:42:51 UTC,2024-10-10 11:58:01 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/1997025,https://inaturalist-open-data.s3.amazonaws.com/photos/2429611/medium.JPG,,,,1,0,false,,Godhara,22.778804,73.61428,5311,,,,5311,,,false,,,,Panch Mahals,Gujarat,India,Gujarat,Panch Mahals,Martynia,Martynia annua,Cat's Claw,Plantae,285847
2011345,2f39968e-d94a-448c-b377-8c958cc15e10,2015-05-31 08:17:42,2015-05-31,2015-05-31 18:17:42 UTC,Hawaii,11318,satishnikam,Satish Nikam,2015-09-29 14:01:02 UTC,2015-09-29 15:35:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2011345,https://inaturalist-open-data.s3.amazonaws.com/photos/2449288/medium.jpg,,,,1,0,false,,Kurvande ,18.701228,73.388553,7623,,,,7623,,,false,,,,Raigarh,Maharashtra,India,Maharashtra,Raigarh,Sida acuta,Sida acuta,Spinyhead Sida,Plantae,168922
2065132,6448df70-da22-4be0-bc20-c22d595c65c1,2015-09-29,2015-09-29,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-10-04 09:28:04 UTC,2017-04-09 04:03:53 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/2065132,https://inaturalist-open-data.s3.amazonaws.com/photos/2473489/medium.JPG,,,This plant was found in a religious place where they use to prepare medicine.,1,0,false,,dhar,22.601292,75.302465,4834,,,,4834,,,false,,,,Dhar,Madhya Pradesh,India,Madhya Pradesh,Dhar,Hemp,Cannabis sativa,Cannabis,Plantae,75997
2092701,01b38c41-fdd7-4572-8d49-e77516b1b8b0,2015-10-10,2015-10-10,,New Delhi,44145,devendrabhardwaj,Devendra Bhardwaj,2015-10-10 15:31:19 UTC,2018-03-03 15:17:18 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2092701,https://inaturalist-open-data.s3.amazonaws.com/photos/2504523/medium.jpg,,Rajasthan Biodiversity,"Name of species- 	 Sida acuta    
Common Name- 	चिकना,Common Wireweed
Family- 	Malvaceae (mallow family)
Photo taken on- 	10 Oct,2015
At- 	Kulish Smiriti Van,Jaipur,Rajasthan
Description& uses-	""The leaves of Side acute are wedge-shaped and sharp at the edge. It is a short plant. It will grow during the rainy season. These leaves have some medicinal properties. It will helpful to stop a blood spill.Squeezing the leaf and applying the juice on Cut Injury will stop the bleeding.Grinding Acalypha indica leaf, garlic pod 2, black pepper 3 with Sida acuta in proper ratio and applying this mix with a band aid on cut wounds will avoid septic and helpful for fast recovery. Don’t use Salt, tamarind.It is also useful in Fever, bronchitis, ulcer, diarrhea,dysentery, skin diseases.The paste of leaves is mixed with coconut oil and applied on head regularly for killing dandruffs and also for strengthening hair
""
",2,0,false,,kulish smriti van Jaipur,26.870799,75.809642,36,,,,36,,,false,,,,Jaipur,Rajasthan,India,Rajasthan,Jaipur,Spinyhead Sida,Sida acuta,Spinyhead Sida,Plantae,168922
2129611,e79af8de-d9ab-4b45-9088-cc2162f89ef5,2015-10-15 8:29:11 AM GMT+05:30,2015-10-15,2015-10-15 02:59:11 UTC,Chennai,100735,chandan,Chandan Pandey,2015-10-16 09:08:15 UTC,2021-02-13 18:32:51 UTC,needs_id,,http://www.inaturalist.org/observations/2129611,https://static.inaturalist.org/photos/2532023/medium.jpg,,,,1,0,false,2,"The Nilgiris, IN-AP, IN",11.3202328573,76.6244750885,12,,,,12,,,false,gps,gps,,Nilgiris,Tamil Nadu,India,Tamil Nadu,The Nilgiris,Phytolacca octandra,Phytolacca octandra,Inkweed,Plantae,155483
2351008,8f524d3e-a0f4-42af-b24d-3d06c8932c04,2015-10-24 12:20:11,2015-10-24,2015-10-24 06:50:11 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2015-11-05 06:14:06 UTC,2017-08-17 18:51:34 UTC,casual,CC-BY,http://www.inaturalist.org/observations/2351008,https://inaturalist-open-data.s3.amazonaws.com/photos/2612150/medium.JPG,,,,0,0,true,,Mahananda Wildlife Sanctuary,26.915907,88.402817,3052,,,,3052,,,false,,,,Darjiling,West Bengal,India,West Bengal,Darjiling,Quail Grass,Celosia argentea,Quail Grass,Plantae,160259
2356958,7cbba4d5-98a6-4b1d-a4b7-de0873ac523b,2015-11-02,2015-11-02,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-11-07 12:24:14 UTC,2024-03-08 14:58:35 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/2356958,https://inaturalist-open-data.s3.amazonaws.com/photos/2621171/medium.JPG,,,,1,0,false,,Sihora Dungriya,23.089581,78.438247,3183,,,,3183,,,false,,,,Raisen,Madhya Pradesh,India,Madhya Pradesh,Raisen,lion's ear,Leonotis nepetifolia,lion's ear,Plantae,141634
2360187,878d7903-b81b-480a-bc33-1bb956017568,2015-11-03,2015-11-03,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-11-08 10:25:41 UTC,2018-04-06 17:35:50 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/2360187,https://inaturalist-open-data.s3.amazonaws.com/photos/2625803/medium.JPG,,,,1,0,false,,Saikheda,20.104828,78.505382,379,,,,379,,,false,,,,Yavatmal,Maharashtra,India,Maharashtra,Yavatmal,Bushy Lippia,Lippia alba,Bushy Lippia,Plantae,223926
2365031,cf8a6ba1-57f5-462a-863b-240b44557d2a,2015-11-07 12:30:38 PM GMT+05:30,2015-11-07,2015-11-07 07:00:38 UTC,Chennai,117031,thejeshgn,Thejesh GN,2015-11-09 18:23:37 UTC,2024-09-08 09:53:12 UTC,research,CC-BY,http://www.inaturalist.org/observations/2365031,https://inaturalist-open-data.s3.amazonaws.com/photos/2631880/medium.jpg,,,,1,0,false,2,,12.93009,77.586655,6,,,,6,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,marvel of Peru,Mirabilis jalapa,Marvel of Peru,Plantae,50616
2373643,dcbde44d-588f-4616-9409-65952177219a,2015-11-12 2:59:34 PM GMT+05:30,2015-11-12,2015-11-12 09:29:34 UTC,Chennai,117031,thejeshgn,Thejesh GN,2015-11-12 12:30:54 UTC,2024-09-08 09:53:12 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2373643,https://inaturalist-open-data.s3.amazonaws.com/photos/2651166/medium.jpg,,,,1,0,false,2,"Hassan, IN-KA, IN",12.9358733333,75.7120883333,6,,,,6,,open,false,,,,Hassan,Karnataka,India,Karnataka,Hassan,Solanum nigrum,Solanum americanum,American black nightshade,Plantae,59035
2379536,e4235f89-b42e-47c2-96d7-dea6e97f214f,2015-11-12 6:14:12 PM GMT+05:30,2015-11-12,2015-11-12 12:44:12 UTC,Chennai,117031,thejeshgn,Thejesh GN,2015-11-14 11:31:34 UTC,2024-09-08 09:53:12 UTC,research,CC-BY,http://www.inaturalist.org/observations/2379536,https://inaturalist-open-data.s3.amazonaws.com/photos/2651167/medium.jpg,,,,2,0,false,2,"Hassan, IN-KA, IN",12.9361016667,75.71238,5,,,,5,,,false,,,,Hassan,Karnataka,India,Karnataka,Hassan,marvel of Peru,Mirabilis jalapa,Marvel of Peru,Plantae,50616
2379547,1b3caac3-54e1-472c-817d-acc998c4fae3,2015-11-13 8:26:57 AM GMT+05:30,2015-11-13,2015-11-13 02:56:57 UTC,Chennai,117031,thejeshgn,Thejesh GN,2015-11-14 11:32:08 UTC,2024-09-08 09:53:12 UTC,research,CC-BY,http://www.inaturalist.org/observations/2379547,https://inaturalist-open-data.s3.amazonaws.com/photos/2651178/medium.jpg,,,,2,0,false,2,"Hassan, IN-KA, IN",12.9360033333,75.7122866667,10,,,,10,,,false,,,,Hassan,Karnataka,India,Karnataka,Hassan,Rockweed,Pilea microphylla,artillery plant,Plantae,69172
2389327,c9f1e1e7-7751-40b3-b440-4ff2e0ab4cc7,2015-11-15,2015-11-15,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-11-16 13:52:01 UTC,2022-04-28 02:44:39 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/2389327,https://inaturalist-open-data.s3.amazonaws.com/photos/2660848/medium.JPG,,,,1,0,false,,Jabalpur,23.181467,79.986407,15685,,,,15685,,,false,,,,Jabalpur,Madhya Pradesh,India,Madhya Pradesh,Jabalpur,metel devil's trumpet,Datura metel,metel devil's trumpet,Plantae,48602
2624457,905774a9-433f-4c5c-9cf6-6e77fd237966,2016-01-26,2016-01-26,,Mumbai,8826,chiefredearth,Chief RedEarth,2016-01-28 13:43:19 UTC,2023-11-30 15:22:15 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/2624457,https://inaturalist-open-data.s3.amazonaws.com/photos/2938899/medium.JPG,,,,2,0,false,,saifai,26.956867,78.968418,3116,,,,3116,,open,false,,,,Etawah,Uttar Pradesh,India,Uttar Pradesh,Etawah,false daisy,Eclipta prostrata,false daisy,Plantae,76765
2696527,02a46d8f-bb8a-4bb2-9f2d-1be9fb74ed68,2001-08-01,2001-08-01,,Paris,173306,zanskar,David Renoult,2016-02-19 12:30:17 UTC,2022-02-13 06:12:28 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/2696527,https://inaturalist-open-data.s3.amazonaws.com/photos/3035128/medium.jpg,,,,3,0,true,,manali,32.243913,77.189652,56,,,,56,,,false,,,,Kullu,Himachal Pradesh,India,Himachal Pradesh,Kullu,hemp,Cannabis sativa,Cannabis,Plantae,75997
2745494,5a6f3f8a-2219-4cb0-a851-7bb0ebac7224,2016-02-16 13:46:27,2016-02-16,2016-02-16 18:46:27 UTC,Eastern Time (US & Canada),12158,erikamitchell,Erika Mitchell,2016-03-05 03:09:56 UTC,2019-11-07 11:05:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2745494,https://inaturalist-open-data.s3.amazonaws.com/photos/3102144/medium.jpg,,"Alternanthera sessilis, Cubbon Park, India, bangalore, sensitive plant, sessile joyweed",,1,0,false,,"Bangalore, Karnataka, India",12.983815,77.59187,,,,,,,open,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Sessile Joyweed,Alternanthera sessilis,Sessile Joyweed,Plantae,158232
